Year Month,State,Industry,Regulator,Product,Count
2012,Wisconsin,[Total],[Total],[Total],2
2012,[Total],[Total],[Total],[Total],"2,029"
2012,Alabama,Depository Institution,FDIC,Debit Card,1
2012,Alabama,Depository Institution,FDIC,[Total],1
2012,Alabama,Depository Institution,OCC,Debit Card,1
2012,Alabama,Depository Institution,OCC,[Total],1
2012,Alabama,Depository Institution,[Total],[Total],2
2012,Alabama,[Total],[Total],[Total],2
2012,Alaska,Depository Institution,OCC,Debit Card,2
2012,Alaska,Depository Institution,OCC,[Total],2
2012,Alaska,Depository Institution,[Total],[Total],2
2012,Alaska,[Total],[Total],[Total],2
2012,Arizona,Depository Institution,FDIC,Security Futures Products,1
2012,Arizona,Depository Institution,FDIC,[Total],1
2012,Arizona,Depository Institution,OCC,Credit Card,73
2012,Arizona,Depository Institution,OCC,Debit Card,14
2012,Arizona,Depository Institution,OCC,Residential Mortgage,2
2012,Arizona,Depository Institution,OCC,[Total],89
2012,Arizona,Depository Institution,[Total],[Total],90
2012,Arizona,[Total],[Total],[Total],90
2012,Arkansas,Depository Institution,OCC,Commercial Mortgage,1
2012,Arkansas,Depository Institution,OCC,Commercial Paper,2
2012,Arkansas,Depository Institution,OCC,[Total],3
2012,Arkansas,Depository Institution,[Total],[Total],3
2012,Arkansas,[Total],[Total],[Total],3
2012,California,Depository Institution,FDIC,Debit Card,9
2012,California,Depository Institution,FDIC,[Total],9
2012,California,Depository Institution,OCC,Credit Card,46
2012,California,Depository Institution,OCC,Debit Card,54
2012,California,Depository Institution,OCC,Home Equity Loan,9
2012,California,Depository Institution,OCC,Residential Mortgage,271
2012,California,Depository Institution,OCC,[Total],380
2012,California,Depository Institution,[Total],[Total],389
2012,California,Securities/Futures,CFTC,Forex Transactions,3
2012,California,Securities/Futures,CFTC,[Total],3
2012,California,Securities/Futures,SEC,Stocks,1
2012,California,Securities/Futures,SEC,[Total],1
2012,California,Securities/Futures,[Total],[Total],4
2012,California,[Total],[Total],[Total],393
2012,Colorado,Depository Institution,OCC,Credit Card,43
2012,Colorado,Depository Institution,OCC,Debit Card,3
2012,Colorado,Depository Institution,OCC,Residential Mortgage,1
2012,Colorado,Depository Institution,OCC,[Total],47
2012,Colorado,Depository Institution,[Total],[Total],47
2012,Colorado,Securities/Futures,SEC,Debit Card,1
2012,Colorado,Securities/Futures,SEC,[Total],1
2012,Colorado,Securities/Futures,[Total],[Total],1
2012,Colorado,[Total],[Total],[Total],48
2012,Connecticut,Depository Institution,OCC,Credit Card,1
2012,Connecticut,Depository Institution,OCC,[Total],1
2012,Connecticut,Depository Institution,[Total],[Total],1
2012,Connecticut,Securities/Futures,SEC,Options on Securities,1
2012,Connecticut,Securities/Futures,SEC,Stocks,2
2012,Connecticut,Securities/Futures,SEC,[Total],3
2012,Connecticut,Securities/Futures,[Total],[Total],3
2012,Connecticut,[Total],[Total],[Total],4
2012,Delaware,Depository Institution,FDIC,Credit Card,21
2012,Delaware,Depository Institution,FDIC,[Total],21
2012,Delaware,Depository Institution,OCC,Credit Card,1
2012,Delaware,Depository Institution,OCC,[Total],1
2012,Delaware,Depository Institution,[Total],[Total],22
2012,Delaware,[Total],[Total],[Total],22
2012,Florida,Depository Institution,OCC,Credit Card,8
2012,Florida,Depository Institution,OCC,Debit Card,21
2012,Florida,Depository Institution,OCC,Residential Mortgage,6
2012,Florida,Depository Institution,OCC,[Total],35
2012,Florida,Depository Institution,[Total],[Total],35
2012,Florida,Securities/Futures,SEC,Stocks,1
2012,Florida,Securities/Futures,SEC,[Total],1
2012,Florida,Securities/Futures,[Total],[Total],1
2012,Florida,[Total],[Total],[Total],36
2012,Georgia,Depository Institution,FDIC,Commercial Paper,1
2012,Georgia,Depository Institution,FDIC,[Total],1
2012,Georgia,Depository Institution,OCC,Debit Card,2
2012,Georgia,Depository Institution,OCC,Residential Mortgage,1
2012,Georgia,Depository Institution,OCC,[Total],3
2012,Georgia,Depository Institution,[Total],[Total],4
2012,Georgia,[Total],[Total],[Total],4
2012,Hawaii,Depository Institution,FDIC,Residential Mortgage,1
2012,Hawaii,Depository Institution,FDIC,[Total],1
2012,Hawaii,Depository Institution,[Total],[Total],1
2012,Hawaii,[Total],[Total],[Total],1
2012,Idaho,Depository Institution,OCC,Debit Card,1
2012,Idaho,Depository Institution,OCC,[Total],1
2012,Idaho,Depository Institution,[Total],[Total],1
2012,Idaho,[Total],[Total],[Total],1
2012,Illinois,Depository Institution,FDIC,Commercial Paper,1
2012,Illinois,Depository Institution,FDIC,Home Equity Loan,1
2012,Illinois,Depository Institution,FDIC,[Total],2
2012,Illinois,Depository Institution,OCC,Credit Card,4
2012,Illinois,Depository Institution,OCC,Debit Card,11
2012,Illinois,Depository Institution,OCC,Residential Mortgage,1
2012,Illinois,Depository Institution,OCC,[Total],16
2012,Illinois,Depository Institution,[Total],[Total],18
2012,Illinois,Securities/Futures,SEC,Mutual Fund,1
2012,Illinois,Securities/Futures,SEC,Options on Securities,2
2012,Illinois,Securities/Futures,SEC,Stocks,1
2012,Illinois,Securities/Futures,SEC,[Total],4
2012,Illinois,Securities/Futures,[Total],[Total],4
2012,Illinois,[Total],[Total],[Total],22
2012,Indiana,Depository Institution,FDIC,Residential Mortgage,1
2012,Indiana,Depository Institution,FDIC,[Total],1
2012,Indiana,Depository Institution,[Total],[Total],1
2012,Indiana,[Total],[Total],[Total],1
2012,Iowa,Depository Institution,FDIC,Commercial Mortgage,1
2012,Iowa,Depository Institution,FDIC,Commercial Paper,1
2012,Iowa,Depository Institution,FDIC,Residential Mortgage,1
2012,Iowa,Depository Institution,FDIC,[Total],3
2012,Iowa,Depository Institution,[Total],[Total],3
2012,Iowa,[Total],[Total],[Total],3
2012,Kansas,Depository Institution,FDIC,Commercial Mortgage,1
2012,Kansas,Depository Institution,FDIC,[Total],1
2012,Kansas,Depository Institution,[Total],[Total],1
2012,Kansas,Securities/Futures,SEC,Mutual Fund,1
2012,Kansas,Securities/Futures,SEC,[Total],1
2012,Kansas,Securities/Futures,[Total],[Total],1
2012,Kansas,[Total],[Total],[Total],2
2012,Kentucky,Depository Institution,FDIC,Credit Card,1
2012,Kentucky,Depository Institution,FDIC,Debit Card,2
2012,Kentucky,Depository Institution,FDIC,[Total],3
2012,Kentucky,Depository Institution,[Total],[Total],3
2012,Kentucky,[Total],[Total],[Total],3
2012,Maine,Depository Institution,FDIC,Debit Card,2
2012,Maine,Depository Institution,FDIC,[Total],2
2012,Maine,Depository Institution,[Total],[Total],2
2012,Maine,[Total],[Total],[Total],2
2012,Maryland,Depository Institution,OCC,Credit Card,1
2012,Maryland,Depository Institution,OCC,Debit Card,1
2012,Maryland,Depository Institution,OCC,[Total],2
2012,Maryland,Depository Institution,[Total],[Total],2
2012,Maryland,[Total],[Total],[Total],2
2012,Massachusetts,Depository Institution,FDIC,Debit Card,1
2012,Massachusetts,Depository Institution,FDIC,Residential Mortgage,1
2012,Massachusetts,Depository Institution,FDIC,[Total],2
2012,Massachusetts,Depository Institution,OCC,Commercial Mortgage,1
2012,Massachusetts,Depository Institution,OCC,Credit Card,3
2012,Massachusetts,Depository Institution,OCC,[Total],4
2012,Massachusetts,Depository Institution,[Total],[Total],6
2012,Massachusetts,[Total],[Total],[Total],6
2012,Michigan,Depository Institution,FDIC,Insurance/Annuity Products,1
2012,Michigan,Depository Institution,FDIC,[Total],1
2012,Michigan,Depository Institution,OCC,Mutual Fund,1
2012,Michigan,Depository Institution,OCC,Stocks,1
2012,Michigan,Depository Institution,OCC,[Total],2
2012,Michigan,Depository Institution,[Total],[Total],3
2012,Michigan,[Total],[Total],[Total],3
2012,Minnesota,Depository Institution,OCC,Credit Card,4
2012,Minnesota,Depository Institution,OCC,Debit Card,1
2012,Minnesota,Depository Institution,OCC,Residential Mortgage,3
2012,Minnesota,Depository Institution,OCC,Stocks,1
2012,Minnesota,Depository Institution,OCC,[Total],9
2012,Minnesota,Depository Institution,[Total],[Total],9
2012,Minnesota,Securities/Futures,SEC,Debit Card,1
2012,Minnesota,Securities/Futures,SEC,Mutual Fund,1
2012,Minnesota,Securities/Futures,SEC,Options on Securities,1
2012,Minnesota,Securities/Futures,SEC,Stocks,1
2012,Minnesota,Securities/Futures,SEC,[Total],4
2012,Minnesota,Securities/Futures,[Total],[Total],4
2012,Minnesota,[Total],[Total],[Total],13
2012,Missouri,Depository Institution,FDIC,Credit Card,1
2012,Missouri,Depository Institution,FDIC,Debit Card,2
2012,Missouri,Depository Institution,FDIC,[Total],3
2012,Missouri,Depository Institution,OCC,Debit Card,8
2012,Missouri,Depository Institution,OCC,Home Equity Loan,17
2012,Missouri,Depository Institution,OCC,Residential Mortgage,209
2012,Missouri,Depository Institution,OCC,[Total],234
2012,Missouri,Depository Institution,[Total],[Total],237
2012,Missouri,Securities/Futures,SEC,Stocks,1
2012,Missouri,Securities/Futures,SEC,[Total],1
2012,Missouri,Securities/Futures,[Total],[Total],1
2012,Missouri,[Total],[Total],[Total],238
2012,Nebraska,Depository Institution,FDIC,Debit Card,1
2012,Nebraska,Depository Institution,FDIC,Residential Mortgage,1
2012,Nebraska,Depository Institution,FDIC,[Total],2
2012,Nebraska,Depository Institution,OCC,Credit Card,1
2012,Nebraska,Depository Institution,OCC,[Total],1
2012,Nebraska,Depository Institution,[Total],[Total],3
2012,Nebraska,[Total],[Total],[Total],3
2012,Nevada,Depository Institution,FDIC,Credit Card,8
2012,Nevada,Depository Institution,FDIC,[Total],8
2012,Nevada,Depository Institution,OCC,Credit Card,5
2012,Nevada,Depository Institution,OCC,Debit Card,3
2012,Nevada,Depository Institution,OCC,[Total],8
2012,Nevada,Depository Institution,[Total],[Total],16
2012,Nevada,[Total],[Total],[Total],16
2012,New Hampshire,Depository Institution,OCC,Residential Mortgage,1
2012,New Hampshire,Depository Institution,OCC,[Total],1
2012,New Hampshire,Depository Institution,[Total],[Total],1
2012,New Hampshire,[Total],[Total],[Total],1
2012,New Jersey,Depository Institution,FDIC,Residential Mortgage,2
2012,New Jersey,Depository Institution,FDIC,[Total],2
2012,New Jersey,Depository Institution,OCC,Credit Card,3
2012,New Jersey,Depository Institution,OCC,Debit Card,3
2012,New Jersey,Depository Institution,OCC,Residential Mortgage,5
2012,New Jersey,Depository Institution,OCC,[Total],11
2012,New Jersey,Depository Institution,[Total],[Total],13
2012,New Jersey,Securities/Futures,SEC,Mutual Fund,1
2012,New Jersey,Securities/Futures,SEC,Options on Securities,1
2012,New Jersey,Securities/Futures,SEC,Stocks,1
2012,New Jersey,Securities/Futures,SEC,[Total],3
2012,New Jersey,Securities/Futures,[Total],[Total],3
2012,New Jersey,[Total],[Total],[Total],16
2012,New Mexico,Depository Institution,OCC,Debit Card,1
2012,New Mexico,Depository Institution,OCC,Residential Mortgage,1
2012,New Mexico,Depository Institution,OCC,[Total],2
2012,New Mexico,Depository Institution,[Total],[Total],2
2012,New Mexico,[Total],[Total],[Total],2
2012,New York,Depository Institution,FDIC,Debit Card,1
2012,New York,Depository Institution,FDIC,Stocks,1
2012,New York,Depository Institution,FDIC,[Total],2
2012,New York,Depository Institution,OCC,Commercial Mortgage,1
2012,New York,Depository Institution,OCC,Credit Card,9
2012,New York,Depository Institution,OCC,Debit Card,3
2012,New York,Depository Institution,OCC,Forex Transactions,1
2012,New York,Depository Institution,OCC,Residential Mortgage,2
2012,New York,Depository Institution,OCC,Stocks,1
2012,New York,Depository Institution,OCC,[Total],17
2012,New York,Depository Institution,[Total],[Total],19
2012,New York,Securities/Futures,SEC,Insurance/Annuity Products,1
2012,New York,Securities/Futures,SEC,Stocks,1
2012,New York,Securities/Futures,SEC,[Total],2
2012,New York,Securities/Futures,[Total],[Total],2
2012,New York,[Total],[Total],[Total],21
2012,North Carolina,Depository Institution,FDIC,Credit Card,1
2012,North Carolina,Depository Institution,FDIC,[Total],1
2012,North Carolina,Depository Institution,[Total],[Total],1
2012,North Carolina,[Total],[Total],[Total],1
2012,North Dakota,Depository Institution,FDIC,Insurance/Annuity Products,1
2012,North Dakota,Depository Institution,FDIC,[Total],1
2012,North Dakota,Depository Institution,[Total],[Total],1
2012,North Dakota,[Total],[Total],[Total],1
2012,Ohio,Depository Institution,FDIC,Debit Card,1
2012,Ohio,Depository Institution,FDIC,[Total],1
2012,Ohio,Depository Institution,OCC,Debit Card,3
2012,Ohio,Depository Institution,OCC,[Total],3
2012,Ohio,Depository Institution,[Total],[Total],4
2012,Ohio,Securities/Futures,SEC,Mutual Fund,1
2012,Ohio,Securities/Futures,SEC,[Total],1
2012,Ohio,Securities/Futures,[Total],[Total],1
2012,Ohio,[Total],[Total],[Total],5
2012,Oklahoma,Depository Institution,OCC,Debit Card,2
2012,Oklahoma,Depository Institution,OCC,Residential Mortgage,176
2012,Oklahoma,Depository Institution,OCC,[Total],178
2012,Oklahoma,Depository Institution,[Total],[Total],178
2012,Oklahoma,[Total],[Total],[Total],178
2012,Oregon,Depository Institution,OCC,Credit Card,1
2012,Oregon,Depository Institution,OCC,[Total],1
2012,Oregon,Depository Institution,[Total],[Total],1
2012,Oregon,Securities/Futures,SEC,Insurance/Annuity Products,1
2012,Oregon,Securities/Futures,SEC,[Total],1
2012,Oregon,Securities/Futures,[Total],[Total],1
2012,Oregon,[Total],[Total],[Total],2
2012,Pennsylvania,Depository Institution,FDIC,Credit Card,1
2012,Pennsylvania,Depository Institution,FDIC,Debit Card,5
2012,Pennsylvania,Depository Institution,FDIC,Insurance/Annuity Products,1
2012,Pennsylvania,Depository Institution,FDIC,[Total],7
2012,Pennsylvania,Depository Institution,OCC,Commercial Mortgage,1
2012,Pennsylvania,Depository Institution,OCC,Credit Card,1
2012,Pennsylvania,Depository Institution,OCC,Debit Card,8
2012,Pennsylvania,Depository Institution,OCC,Residential Mortgage,1
2012,Pennsylvania,Depository Institution,OCC,[Total],11
2012,Pennsylvania,Depository Institution,[Total],[Total],18
2012,Pennsylvania,Securities/Futures,SEC,Mutual Fund,1
2012,Pennsylvania,Securities/Futures,SEC,[Total],1
2012,Pennsylvania,Securities/Futures,[Total],[Total],1
2012,Pennsylvania,[Total],[Total],[Total],19
2012,Puerto Rico,Depository Institution,FDIC,Credit Card,1
2012,Puerto Rico,Depository Institution,FDIC,Debit Card,2
2012,Puerto Rico,Depository Institution,FDIC,Residential Mortgage,1
2012,Puerto Rico,Depository Institution,FDIC,[Total],4
2012,Puerto Rico,Depository Institution,[Total],[Total],4
2012,Puerto Rico,[Total],[Total],[Total],4
2012,South Carolina,Depository Institution,OCC,Debit Card,3
2012,South Carolina,Depository Institution,OCC,Residential Mortgage,2
2012,South Carolina,Depository Institution,OCC,[Total],5
2012,South Carolina,Depository Institution,[Total],[Total],5
2012,South Carolina,[Total],[Total],[Total],5
2012,South Dakota,Depository Institution,OCC,Credit Card,"1,262"
2012,South Dakota,Depository Institution,OCC,Debit Card,1
2012,South Dakota,Depository Institution,OCC,Residential Mortgage,3
2012,South Dakota,Depository Institution,OCC,[Total],"1,266"
2012,South Dakota,Depository Institution,[Total],[Total],"1,266"
2012,South Dakota,[Total],[Total],[Total],"1,266"
2012,Tennessee,Depository Institution,FDIC,Commercial Mortgage,1
2012,Tennessee,Depository Institution,FDIC,Debit Card,1
2012,Tennessee,Depository Institution,FDIC,[Total],2
2012,Tennessee,Depository Institution,OCC,Debit Card,1
2012,Tennessee,Depository Institution,OCC,Residential Mortgage,1
2012,Tennessee,Depository Institution,OCC,[Total],2
2012,Tennessee,Depository Institution,[Total],[Total],4
2012,Tennessee,[Total],[Total],[Total],4
2012,Texas,Depository Institution,FDIC,Debit Card,1
2012,Texas,Depository Institution,FDIC,Residential Mortgage,1
2012,Texas,Depository Institution,FDIC,[Total],2
2012,Texas,Depository Institution,OCC,Credit Card,6
2012,Texas,Depository Institution,OCC,Debit Card,24
2012,Texas,Depository Institution,OCC,Residential Mortgage,4
2012,Texas,Depository Institution,OCC,[Total],34
2012,Texas,Depository Institution,[Total],[Total],36
2012,Texas,Securities/Futures,SEC,Mutual Fund,1
2012,Texas,Securities/Futures,SEC,Stocks,3
2012,Texas,Securities/Futures,SEC,[Total],4
2012,Texas,Securities/Futures,[Total],[Total],4
2012,Texas,[Total],[Total],[Total],40
2012,Utah,Depository Institution,FDIC,Debit Card,1
2012,Utah,Depository Institution,FDIC,[Total],1
2012,Utah,Depository Institution,OCC,Bonds/Notes,1
2012,Utah,Depository Institution,OCC,[Total],1
2012,Utah,Depository Institution,[Total],[Total],2
2012,Utah,[Total],[Total],[Total],2
2012,Virginia,Depository Institution,FDIC,Debit Card,1
2012,Virginia,Depository Institution,FDIC,[Total],1
2012,Virginia,Depository Institution,OCC,Debit Card,2
2012,Virginia,Depository Institution,OCC,Insurance/Annuity Products,1
2012,Virginia,Depository Institution,OCC,[Total],3
2012,Virginia,Depository Institution,[Total],[Total],4
2012,Virginia,[Total],[Total],[Total],4
2012,Washington,Depository Institution,FDIC,Commercial Mortgage,1
2012,Washington,Depository Institution,FDIC,Commercial Paper,1
2012,Washington,Depository Institution,FDIC,[Total],2
2012,Washington,Depository Institution,OCC,Credit Card,1
2012,Washington,Depository Institution,OCC,Debit Card,2
2012,Washington,Depository Institution,OCC,[Total],3
2012,Washington,Depository Institution,[Total],[Total],5
2012,Washington,Securities/Futures,SEC,Debit Card,1
2012,Washington,Securities/Futures,SEC,[Total],1
2012,Washington,Securities/Futures,[Total],[Total],1
2012,Washington,[Total],[Total],[Total],6
2012,Wisconsin,Depository Institution,FDIC,Commercial Mortgage,2
2012,Wisconsin,Depository Institution,FDIC,Commercial Paper,1
2012,Wisconsin,Depository Institution,FDIC,Credit Card,1
2012,Wisconsin,Depository Institution,FDIC,Debit Card,1
2012,Wisconsin,Depository Institution,FDIC,[Total],5
2012,Wisconsin,Depository Institution,OCC,Credit Card,1
2012,Wisconsin,Depository Institution,OCC,Debit Card,3
2012,Wisconsin,Depository Institution,OCC,Home Equity Loan,1
2012,Wisconsin,Depository Institution,OCC,Residential Mortgage,1
2012,Wisconsin,Depository Institution,OCC,[Total],6
2012,Wisconsin,Depository Institution,[Total],[Total],11
2012,Wisconsin,[Total],[Total],[Total],11
2012,[Total],[Total],[Total],[Total],"2,508"
2012,[Total],[Total],[Total],[Total],"6,244"
2013,Alabama,Depository Institution,OCC,Debit Card,1
2013,Alabama,Depository Institution,OCC,[Total],1
2013,Alabama,Depository Institution,[Total],[Total],1
2013,Alabama,[Total],[Total],[Total],1
2013,Alaska,Depository Institution,FDIC,Home Equity Loan,1
2013,Alaska,Depository Institution,FDIC,[Total],1
2013,Alaska,Depository Institution,[Total],[Total],1
2013,Alaska,[Total],[Total],[Total],1
2013,Arizona,Depository Institution,OCC,Credit Card,118
2013,Arizona,Depository Institution,OCC,Debit Card,20
2013,Arizona,Depository Institution,OCC,Residential Mortgage,1
2013,Arizona,Depository Institution,OCC,[Total],139
2013,Arizona,Depository Institution,[Total],[Total],139
2013,Arizona,[Total],[Total],[Total],139
2013,Arkansas,Depository Institution,FDIC,Bonds/Notes,1
2013,Arkansas,Depository Institution,FDIC,Debit Card,1
2013,Arkansas,Depository Institution,FDIC,[Total],2
2013,Arkansas,Depository Institution,OCC,Residential Mortgage,1
2013,Arkansas,Depository Institution,OCC,[Total],1
2013,Arkansas,Depository Institution,[Total],[Total],3
2013,Arkansas,[Total],[Total],[Total],3
2013,California,Depository Institution,FDIC,Debit Card,4
2013,California,Depository Institution,FDIC,Forex Transactions,4
2013,California,Depository Institution,FDIC,[Total],8
2013,California,Depository Institution,OCC,Commercial Mortgage,2
2013,California,Depository Institution,OCC,Commercial Paper,1
2013,California,Depository Institution,OCC,Credit Card,41
2013,California,Depository Institution,OCC,Debit Card,76
2013,California,Depository Institution,OCC,Home Equity Loan,28
2013,California,Depository Institution,OCC,Insurance/Annuity Products,1
2013,California,Depository Institution,OCC,Residential Mortgage,727
2013,California,Depository Institution,OCC,[Total],876
2013,California,Depository Institution,[Total],[Total],884
2013,California,Securities/Futures,CFTC,Credit Card,1
2013,California,Securities/Futures,CFTC,Forex Transactions,1
2013,California,Securities/Futures,CFTC,[Total],2
2013,California,Securities/Futures,SEC,Futures/Options on Futures,1
2013,California,Securities/Futures,SEC,Stocks,4
2013,California,Securities/Futures,SEC,[Total],5
2013,California,Securities/Futures,[Total],[Total],7
2013,California,[Total],[Total],[Total],891
2013,Colorado,Depository Institution,OCC,Credit Card,44
2013,Colorado,Depository Institution,OCC,Debit Card,2
2013,Colorado,Depository Institution,OCC,Residential Mortgage,1
2013,Colorado,Depository Institution,OCC,[Total],47
2013,Colorado,Depository Institution,[Total],[Total],47
2013,Colorado,Securities/Futures,SEC,Stocks,1
2013,Colorado,Securities/Futures,SEC,[Total],1
2013,Colorado,Securities/Futures,[Total],[Total],1
2013,Colorado,[Total],[Total],[Total],48
2013,Connecticut,Depository Institution,FDIC,Credit Card,1
2013,Connecticut,Depository Institution,FDIC,Debit Card,2
2013,Connecticut,Depository Institution,FDIC,[Total],3
2013,Connecticut,Depository Institution,OCC,Debit Card,2
2013,Connecticut,Depository Institution,OCC,[Total],2
2013,Connecticut,Depository Institution,[Total],[Total],5
2013,Connecticut,[Total],[Total],[Total],5
2013,Delaware,Depository Institution,FDIC,Credit Card,15
2013,Delaware,Depository Institution,FDIC,[Total],15
2013,Delaware,Depository Institution,OCC,Credit Card,174
2013,Delaware,Depository Institution,OCC,[Total],174
2013,Delaware,Depository Institution,[Total],[Total],189
2013,Delaware,[Total],[Total],[Total],189
2013,District of Columbia,Depository Institution,OCC,Debit Card,2
2013,District of Columbia,Depository Institution,OCC,[Total],2
2013,District of Columbia,Depository Institution,[Total],[Total],2
2013,District of Columbia,[Total],[Total],[Total],2
2013,Florida,Depository Institution,OCC,Credit Card,1
2013,Florida,Depository Institution,OCC,Debit Card,34
2013,Florida,Depository Institution,OCC,Residential Mortgage,2
2013,Florida,Depository Institution,OCC,[Total],37
2013,Florida,Depository Institution,[Total],[Total],37
2013,Florida,Securities/Futures,SEC,Bonds/Notes,2
2013,Florida,Securities/Futures,SEC,[Total],2
2013,Florida,Securities/Futures,[Total],[Total],2
2013,Florida,[Total],[Total],[Total],39
2013,Georgia,Depository Institution,OCC,Credit Card,1
2013,Georgia,Depository Institution,OCC,Debit Card,15
2013,Georgia,Depository Institution,OCC,Home Equity Loan,1
2013,Georgia,Depository Institution,OCC,Residential Mortgage,1
2013,Georgia,Depository Institution,OCC,[Total],18
2013,Georgia,Depository Institution,[Total],[Total],18
2013,Georgia,[Total],[Total],[Total],18
2013,Idaho,Depository Institution,OCC,Debit Card,1
2013,Idaho,Depository Institution,OCC,[Total],1
2013,Idaho,Depository Institution,[Total],[Total],1
2013,Idaho,[Total],[Total],[Total],1
2013,Illinois,Depository Institution,FDIC,Debit Card,1
2013,Illinois,Depository Institution,FDIC,Residential Mortgage,2
2013,Illinois,Depository Institution,FDIC,[Total],3
2013,Illinois,Depository Institution,OCC,Commercial Mortgage,1
2013,Illinois,Depository Institution,OCC,Credit Card,3
2013,Illinois,Depository Institution,OCC,Debit Card,29
2013,Illinois,Depository Institution,OCC,Home Equity Loan,1
2013,Illinois,Depository Institution,OCC,Residential Mortgage,5
2013,Illinois,Depository Institution,OCC,[Total],39
2013,Illinois,Depository Institution,[Total],[Total],42
2013,Illinois,Securities/Futures,SEC,Stocks,1
2013,Illinois,Securities/Futures,SEC,[Total],1
2013,Illinois,Securities/Futures,[Total],[Total],1
2013,Illinois,[Total],[Total],[Total],43
2013,Indiana,Depository Institution,FDIC,Debit Card,1
2013,Indiana,Depository Institution,FDIC,[Total],1
2013,Indiana,Depository Institution,[Total],[Total],1
2013,Indiana,[Total],[Total],[Total],1
2013,Iowa,Depository Institution,FDIC,Debit Card,3
2013,Iowa,Depository Institution,FDIC,[Total],3
2013,Iowa,Depository Institution,OCC,Debit Card,1
2013,Iowa,Depository Institution,OCC,[Total],1
2013,Iowa,Depository Institution,[Total],[Total],4
2013,Iowa,[Total],[Total],[Total],4
2013,Kansas,Depository Institution,FDIC,Debit Card,1
2013,Kansas,Depository Institution,FDIC,[Total],1
2013,Kansas,Depository Institution,[Total],[Total],1
2013,Kansas,[Total],[Total],[Total],1
2013,Kentucky,Depository Institution,FDIC,Bonds/Notes,1
2013,Kentucky,Depository Institution,FDIC,Debit Card,5
2013,Kentucky,Depository Institution,FDIC,[Total],6
2013,Kentucky,Depository Institution,OCC,Residential Mortgage,1
2013,Kentucky,Depository Institution,OCC,[Total],1
2013,Kentucky,Depository Institution,[Total],[Total],7
2013,Kentucky,[Total],[Total],[Total],7
2013,Louisiana,Depository Institution,FDIC,Debit Card,1
2013,Louisiana,Depository Institution,FDIC,Insurance/Annuity Products,1
2013,Louisiana,Depository Institution,FDIC,[Total],2
2013,Louisiana,Depository Institution,[Total],[Total],2
2013,Louisiana,Securities/Futures,SEC,Debit Card,1
2013,Louisiana,Securities/Futures,SEC,[Total],1
2013,Louisiana,Securities/Futures,[Total],[Total],1
2013,Louisiana,[Total],[Total],[Total],3
2013,Maine,Depository Institution,FDIC,Debit Card,1
2013,Maine,Depository Institution,FDIC,[Total],1
2013,Maine,Depository Institution,OCC,Residential Mortgage,1
2013,Maine,Depository Institution,OCC,[Total],1
2013,Maine,Depository Institution,[Total],[Total],2
2013,Maine,[Total],[Total],[Total],2
2013,Maryland,Depository Institution,OCC,Debit Card,4
2013,Maryland,Depository Institution,OCC,[Total],4
2013,Maryland,Depository Institution,[Total],[Total],4
2013,Maryland,[Total],[Total],[Total],4
2013,Massachusetts,Depository Institution,FDIC,Debit Card,1
2013,Massachusetts,Depository Institution,FDIC,Insurance/Annuity Products,1
2013,Massachusetts,Depository Institution,FDIC,Residential Mortgage,2
2013,Massachusetts,Depository Institution,FDIC,[Total],4
2013,Massachusetts,Depository Institution,OCC,Commercial Mortgage,1
2013,Massachusetts,Depository Institution,OCC,Credit Card,1
2013,Massachusetts,Depository Institution,OCC,Debit Card,5
2013,Massachusetts,Depository Institution,OCC,[Total],7
2013,Massachusetts,Depository Institution,[Total],[Total],11
2013,Massachusetts,Securities/Futures,SEC,Stocks,1
2013,Massachusetts,Securities/Futures,SEC,[Total],1
2013,Massachusetts,Securities/Futures,[Total],[Total],1
2013,Massachusetts,[Total],[Total],[Total],12
2013,Michigan,Depository Institution,FDIC,Commercial Mortgage,1
2013,Michigan,Depository Institution,FDIC,[Total],1
2013,Michigan,Depository Institution,OCC,Debit Card,1
2013,Michigan,Depository Institution,OCC,[Total],1
2013,Michigan,Depository Institution,[Total],[Total],2
2013,Michigan,[Total],[Total],[Total],2
2013,Minnesota,Depository Institution,OCC,Credit Card,6
2013,Minnesota,Depository Institution,OCC,Debit Card,4
2013,Minnesota,Depository Institution,OCC,Residential Mortgage,3
2013,Minnesota,Depository Institution,OCC,[Total],13
2013,Minnesota,Depository Institution,[Total],[Total],13
2013,Minnesota,Securities/Futures,SEC,Bonds/Notes,2
2013,Minnesota,Securities/Futures,SEC,Debit Card,3
2013,Minnesota,Securities/Futures,SEC,[Total],5
2013,Minnesota,Securities/Futures,[Total],[Total],5
2013,Minnesota,[Total],[Total],[Total],18
2013,Missouri,Depository Institution,FDIC,Commercial Paper,1
2013,Missouri,Depository Institution,FDIC,Debit Card,5
2013,Missouri,Depository Institution,FDIC,[Total],6
2013,Missouri,Depository Institution,OCC,Debit Card,11
2013,Missouri,Depository Institution,OCC,Home Equity Loan,4
2013,Missouri,Depository Institution,OCC,Residential Mortgage,251
2013,Missouri,Depository Institution,OCC,Stocks,2
2013,Missouri,Depository Institution,OCC,[Total],268
2013,Missouri,Depository Institution,[Total],[Total],274
2013,Missouri,Securities/Futures,SEC,Credit Card,1
2013,Missouri,Securities/Futures,SEC,[Total],1
2013,Missouri,Securities/Futures,[Total],[Total],1
2013,Missouri,[Total],[Total],[Total],275
